,NAME,YEAR,EVENT_TYPE,DEATHS,INJURIES,DAMAGE_PROPERTY,TEMPERATURE,DATE
305943,DOUGLAS,2001,Hail,0.0,0.0,200000000.0,35.61,30-APR-01 20:30:00
308413,BEXAR,2001,Hail,0.0,0.0,120000000.0,35.61,06-MAY-01 18:38:00
307569,MORTON,2001,Hail,0.0,0.0,113000000.0,35.61,09-JUN-01 16:55:00
307570,BURLEIGH,2001,Hail,0.0,0.0,113000000.0,35.61,09-JUN-01 16:55:00
307475,ST. CHARLES,2001,Hail,0.0,0.0,100000000.0,35.61,10-APR-01 20:05:00
308458,ST. LOUIS,2001,Hail,0.0,0.0,100000000.0,35.61,10-APR-01 20:32:00
306722,MONTGOMERY,2001,Hail,0.0,0.0,70000000.0,35.61,09-APR-01 21:35:00
312998,GRAND FORKS,2001,Thunderstorm,0.0,12.0,18000000.0,35.61,08-AUG-01 19:26:00
309233,KANDIYOHI,2001,Thunderstorm,0.0,0.0,15000000.0,35.61,11-JUN-01 14:30:00
305707,HARRIS,2001,Thunderstorm,0.0,0.0,15000000.0,35.61,16-APR-01 14:30:00
307349,COMANCHE,2001,Thunderstorm,10.0,0.0,11000000.0,35.61,27-MAY-01 21:50:00
305168,LOWNDES,2001,Thunderstorm,0.0,0.0,11000000.0,35.61,16-FEB-01 13:42:00
307761,COMANCHE,2001,Thunderstorm,0.0,0.0,10000000.0,35.61,27-MAY-01 21:50:00
309176,MEEKER,2001,Thunderstorm,0.0,0.0,10000000.0,35.61,11-JUN-01 15:10:00
302896,MARSHALL,2001,Thunderstorm,10.0,0.0,10000000.0,35.61,09-FEB-01 02:30:00
305711,HARRIS,2001,Thunderstorm,0.0,0.0,10000000.0,35.61,16-APR-01 15:45:00
303464,OKTIBBEHA,2001,Thunderstorm,0.0,0.0,10000000.0,35.61,16-FEB-01 13:15:00
304734,NORTHWEST PROVIDENCE,2001,Winter Storm,0.0,0.0,10000000.0,35.61,05-MAR-01 13:00:00
302632,ERIE,2001,Winter Storm,0.0,0.0,10000000.0,35.61,24-DEC-01 15:30:00
305047,CHERRY,2001,Winter Storm,0.0,0.0,10000000.0,35.61,11-APR-01 16:45:00
307148,WESTERN FRANKLIN,2001,Winter Storm,0.0,0.0,8000000.0,35.61,30-MAR-01 22:00:00
306780,HILLSBOROUGH,2001,Winter Storm,0.0,0.0,5000000.0,35.61,05-MAR-01 13:00:00
306781,HARTFORD,2001,Winter Storm,0.0,0.0,5000000.0,35.61,05-MAR-01 13:00:00
304598,SOUTHERN ST. LOUIS / CARLTON,2001,Winter Storm,0.0,0.0,4200000.0,35.61,22-APR-01 14:00:00
306733,NORTHERN EL PASO COUNTY/MONUMENT RIDGE,2001,Winter Storm,0.0,0.0,4000000.0,35.61,11-APR-01 00:15:00
304295,DENVER METROPOLITAN AREA,2001,Winter Storm,0.0,0.0,3100000.0,35.61,11-APR-01 06:00:00
305112,WESTERN FRANKLIN,2001,Winter Storm,0.0,0.0,3000000.0,35.61,09-MAR-01 15:00:00
306644,ANOKA,2001,Flood,30.0,1.0,200000000.0,35.61,01-APR-01 12:00:00
312779,COLUMBIA,2001,Flood,0.0,0.0,120000000.0,35.61,11-OCT-01 09:50:00
311596,WYOMING,2001,Flood,10.0,0.0,60000000.0,35.61,08-JUL-01 09:00:00
310501,SOUTHWEST,2001,Flood,0.0,0.0,50000000.0,35.61,06-MAY-01 14:00:00
310811,PONCE AND VICINITY,2001,Flood,20.0,0.0,50000000.0,35.61,06-MAY-01 14:00:00
311189,MCDOWELL,2001,Flood,0.0,0.0,50000000.0,35.61,08-JUL-01 09:30:00
314051,FAYETTE,2001,Flood,0.0,0.0,47000000.0,35.61,08-JUL-01 08:00:00
314094,RALEIGH,2001,Flood,0.0,0.0,40000000.0,35.61,08-JUL-01 08:40:00
314048,COOK,2001,Flood,0.0,0.0,37000000.0,35.61,02-AUG-01 06:30:00
310881,MONTGOMERY,2001,Flood,10.0,0.0,33500000.0,35.61,16-JUN-01 14:30:00
306643,WATONWAN,2001,High Wind,0.0,0.0,8000000.0,35.61,07-APR-01 08:00:00
304112,ANDERSON,2001,High Wind,0.0,0.0,4000000.0,35.61,11-APR-01 12:00:00
302661,SONOMA / MARIN,2001,High Wind,0.0,0.0,3000000.0,35.61,24-NOV-01 07:00:00
305820,BACA COUNTY/SPRINGFIELD AND VICINITY,2001,High Wind,0.0,0.0,2000000.0,35.61,11-APR-01 11:31:00
305819,PROWERS COUNTY/LAMAR AND VICINITY,2001,High Wind,0.0,0.0,2000000.0,35.61,11-APR-01 10:18:00
302651,W SALT LAKE T X W/E TOOLE T X E,2001,High Wind,0.0,0.0,1500000.0,35.61,02-MAY-01 21:00:00
302633,NE BOX ELDER T X NE/W WEBER/DAVIS,2001,High Wind,0.0,0.0,1500000.0,35.61,02-MAY-01 21:00:00
310266,C & S WELD COUNTY,2001,High Wind,0.0,6.0,1400000.0,35.61,20-MAY-01 14:45:00
307273,ALEXANDER,2001,High Wind,0.0,0.0,1000000.0,35.61,20-MAR-01 07:00:00
306083,PECOS,2001,High Wind,0.0,0.0,1000000.0,35.61,10-APR-01 16:45:00
311925,ORANGE,2001,Other,0.0,0.0,20000000.0,35.61,31-JUL-01 18:30:00
307079,MONTGOMERY,2001,Other,0.0,0.0,1000000.0,35.61,08-APR-01 19:00:00
304487,POLK,2001,Other,10.0,0.0,350000.0,35.61,06-FEB-01 04:00:00
302863,SAN DIEGO,2001,Other,0.0,1.0,350000.0,35.61,07-JAN-01 07:00:00
308197,POLK,2001,Other,10.0,0.0,300000.0,35.61,28-MAY-01 05:40:00
306162,CARROLL / GALAX,2001,Other,0.0,0.0,300000.0,35.61,21-MAY-01 12:15:00
312254,SAN JUAN AND VICINITY,2001,Other,0.0,0.0,300000.0,35.61,29-JUL-01 04:00:00
316226,WHATCOM,2001,Other,0.0,0.0,250000.0,35.61,16-DEC-01 05:30:00
302928,ORANGE,2001,Other,0.0,0.0,250000.0,35.61,11-FEB-01 16:00:00
302838,ORANGE,2001,Other,0.0,0.0,240000.0,35.61,09-JAN-01 07:00:00
302856,SAN DIEGO,2001,Wildfire,0.0,2.0,10000000.0,35.61,03-JAN-01 04:17:00
313228,FRESNO,2001,Wildfire,0.0,0.0,6060000.0,35.61,19-AUG-01 21:00:00
309424,MARIPOSA,2001,Wildfire,0.0,0.0,5000000.0,35.61,24-JUL-01 15:40:00
312713,MARION,2001,Wildfire,0.0,0.0,4300000.0,35.61,12-AUG-01 14:00:00
313572,MADERA,2001,Wildfire,0.0,0.0,4099999.9999999995,35.61,20-AUG-01 14:00:00
313567,MARIPOSA,2001,Wildfire,0.0,0.0,3600000.0,35.61,18-AUG-01 13:29:00
313600,TRINITY,2001,Wildfire,0.0,0.0,3500000.0,35.61,28-AUG-01 14:00:00
316259,SAN DIEGO,2001,Wildfire,0.0,1.0,2000000.0,35.61,08-DEC-01 10:45:00
313942,OKANOGAN,2001,Wildfire,0.0,2.0,900000.0,35.61,12-AUG-01 09:00:00
308563,KENAI PENINSULA,2001,Wildfire,0.0,0.0,800000.0,35.61,26-JUN-01 09:00:00
304225,CUMBERLAND,2001,Drought,0.0,0.0,0.0,35.61,30-APR-01 23:59:00
315244,BERKS,2001,Drought,0.0,0.0,0.0,35.61,06-NOV-01 09:00:00
315252,SALEM,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315253,SOMERSET,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315254,SUSSEX,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315255,WARREN,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315256,WESTERN ATLANTIC,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315257,WESTERN CAPE MAY,2001,Drought,0.0,0.0,0.0,35.61,01-NOV-01 00:01:00
315315,BUCKS,2001,Drought,0.0,0.0,0.0,35.61,06-NOV-01 09:00:00
315328,CARBON,2001,Drought,0.0,0.0,0.0,35.61,06-NOV-01 09:00:00
302406,SUSSEX,2001,Heat,0.0,0.0,0.0,35.61,01-DEC-01 09:00:00
316175,WARREN,2001,Heat,0.0,0.0,0.0,35.61,04-DEC-01 08:00:00
316147,EASTERN CAPE MAY,2001,Heat,0.0,0.0,0.0,35.61,04-DEC-01 08:00:00
316148,MONTGOMERY,2001,Heat,0.0,0.0,0.0,35.61,24-NOV-01 16:00:00
316152,EASTERN OCEAN,2001,Heat,0.0,0.0,0.0,35.61,04-DEC-01 08:00:00
316157,CECIL,2001,Heat,0.0,0.0,0.0,35.61,31-DEC-01 23:59:00
316158,KENT,2001,Heat,0.0,0.0,0.0,35.61,31-DEC-01 23:59:00
316159,QUEEN ANNES,2001,Heat,0.0,0.0,0.0,35.61,31-DEC-01 23:59:00
316167,SUSSEX,2001,Heat,0.0,0.0,0.0,35.61,04-DEC-01 08:00:00
316168,MONROE,2001,Heat,0.0,0.0,0.0,35.61,01-DEC-01 08:00:00
311765,HARRIS,2001,Tropical Storm,220.0,0.0,5030000000.0,35.61,05-JUN-01 17:30:00
311641,GALVESTON,2001,Tropical Storm,0.0,0.0,31740000.0,35.61,05-JUN-01 13:00:00
311643,BRAZORIA,2001,Tropical Storm,0.0,0.0,22200000.0,35.61,05-JUN-01 13:00:00
311799,TRINITY,2001,Tropical Storm,0.0,0.0,20500000.0,35.61,06-JUN-01 00:30:00
311644,MONTGOMERY,2001,Tropical Storm,0.0,0.0,20110000.0,35.61,05-JUN-01 21:30:00
311766,FORT BEND,2001,Tropical Storm,0.0,0.0,7740000.0,35.61,07-JUN-01 04:30:00
311767,LIBERTY,2001,Tropical Storm,0.0,0.0,7600000.0,35.61,07-JUN-01 03:00:00
315676,LEE,2001,Tropical Storm,0.0,0.0,5700000.0,35.61,14-SEP-01 03:00:00
313260,INLAND WALTON,2001,Tropical Storm,0.0,0.0,5000000.0,35.61,04-AUG-01 15:00:00
311768,SAN JACINTO,2001,Tropical Storm,0.0,0.0,4059999.9999999995,35.61,08-JUN-01 23:30:00
302590,MARSHALL ISLANDS,2001,Hurricane,10.0,0.0,500000.0,35.61,12-DEC-01 00:00:00
302592,NORTHERN MARIANAS,2001,Hurricane,0.0,0.0,50000.0,35.61,23-DEC-01 00:00:00
313397,NORTHERN MARIANAS,2001,Hurricane,0.0,0.0,50000.0,35.61,03-AUG-01 20:00:00
315421,COASTAL BROWARD,2001,Hurricane,0.0,0.0,30000.0,35.61,05-NOV-01 03:00:00
315069,COASTAL PALM BEACH,2001,Hurricane,0.0,0.0,10000.0,35.61,05-NOV-01 04:00:00
315400,COASTAL DADE,2001,Hurricane,0.0,0.0,10000.0,35.61,05-NOV-01 02:00:00
323579,CHARLES,2002,Tornado,10.0,122.0,114000000.0,36.8,28-APR-02 17:56:00
331425,NUECES,2002,Tornado,10.0,20.0,75000000.0,36.8,24-OCT-02 13:19:00
331204,LOWNDES,2002,Tornado,0.0,55.0,60000000.0,36.8,10-NOV-02 19:08:00
319803,STARK,2002,Tornado,0.0,2.0,45500000.0,36.8,28-APR-02 12:58:00
328939,MARION,2002,Tornado,0.0,97.0,40000000.0,36.8,20-SEP-02 13:42:00
324001,BUTLER,2002,Tornado,0.0,14.0,30000000.0,36.8,24-APR-02 15:45:00
331131,VAN WERT,2002,Tornado,20.0,17.0,30000000.0,36.8,10-NOV-02 15:15:00
328938,JOHNSON,2002,Tornado,0.0,0.0,25000000.0,36.8,20-SEP-02 13:35:00
331379,RUSK,2002,Tornado,0.0,27.0,25000000.0,36.8,02-SEP-02 15:22:00
323183,PRATT,2002,Tornado,0.0,0.0,20000000.0,36.8,07-MAY-02 19:34:00
327556,BUFFALO,2002,Hail,0.0,15.0,50000000.0,36.8,12-JUN-02 19:40:00
328839,LARAMIE,2002,Hail,0.0,0.0,30000000.0,36.8,26-AUG-02 21:52:00
323175,LAUREL,2002,Hail,0.0,0.0,30000000.0,36.8,01-MAY-02 19:28:00
326657,EL PASO,2002,Hail,0.0,0.0,24000000.0,36.8,14-JUN-02 13:28:00
329019,KEARNEY,2002,Hail,0.0,0.0,20000000.0,36.8,12-JUN-02 20:05:00
331050,JACKSON,2002,Hail,0.0,0.0,20000000.0,36.8,18-SEP-02 13:40:00
320293,TOM GREEN,2002,Hail,0.0,0.0,16000000.0,36.8,19-MAR-02 13:35:00
322880,NOLAN,2002,Hail,0.0,0.0,12000000.0,36.8,04-MAY-02 23:05:00
327559,BUFFALO,2002,Hail,0.0,0.0,10000000.0,36.8,12-JUN-02 19:30:00
328960,BUFFALO,2002,Hail,0.0,0.0,10000000.0,36.8,12-JUN-02 19:20:00
324537,MARICOPA,2002,Thunderstorm,0.0,0.0,30000000.0,36.8,14-JUL-02 20:40:00
324541,MARICOPA,2002,Thunderstorm,0.0,0.0,20000000.0,36.8,14-JUL-02 20:20:00
324340,MARICOPA,2002,Thunderstorm,0.0,0.0,20000000.0,36.8,14-JUL-02 20:47:00
323235,RUNNELS,2002,Thunderstorm,0.0,0.0,15000000.0,36.8,24-MAY-02 19:59:00
321879,GORDON,2002,Thunderstorm,0.0,0.0,11650000.0,36.8,01-MAY-02 03:00:00
330838,MONMOUTH,2002,Thunderstorm,0.0,0.0,10200000.0,36.8,02-AUG-02 19:40:00
322504,ALLEGHENY,2002,Thunderstorm,10.0,54.0,10000000.0,36.8,31-MAY-02 17:50:00
318362,BOSSIER,2002,Thunderstorm,0.0,0.0,10000000.0,36.8,12-MAR-02 02:00:00
330512,MILWAUKEE,2002,Thunderstorm,0.0,0.0,5100000.0,36.8,21-AUG-02 19:15:00
323472,RILEY,2002,Thunderstorm,0.0,0.0,5000000.0,36.8,19-APR-02 02:14:00
316979,MECKLENBURG,2002,Winter Storm,0.0,0.0,40000000.0,36.8,04-DEC-02 15:00:00
318113,BECKHAM,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318090,GARFIELD,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318106,GREENWOOD,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 08:00:00
318131,KINGFISHER,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318135,MAJOR,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318150,ELLIS,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318151,HARPER,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318186,GRANT,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
318187,BLAINE,2002,Winter Storm,0.0,0.0,25000000.0,36.8,30-JAN-02 01:00:00
324879,ROSEAU,2002,Flood,0.0,0.0,200000000.0,36.8,10-JUN-02 21:00:00
324040,MCDOWELL,2002,Flood,20.0,0.0,85000000.0,36.8,02-MAY-02 14:30:00
325670,BROWN,2002,Flood,0.0,0.0,42000000.0,36.8,06-JUL-02 01:40:00
320769,BELL,2002,Flood,0.0,0.0,26500000.0,36.8,17-MAR-02 23:45:00
324402,WRIGHT,2002,Flood,0.0,0.0,25000000.0,36.8,24-JUN-02 21:05:00
324042,BUCHANAN,2002,Flood,20.0,0.0,25000000.0,36.8,02-MAY-02 14:15:00
320170,GOGEBIC,2002,Flood,0.0,0.0,18000000.0,36.8,14-APR-02 12:00:00
325370,TAYLOR,2002,Flood,0.0,0.0,15000000.0,36.8,06-JUL-02 04:30:00
331463,WRN P.W. SND & KENAI MTNS,2002,Flood,0.0,0.0,10000000.0,36.8,23-OCT-02 01:45:00
331462,KENAI PENINSULA,2002,Flood,0.0,0.0,10000000.0,36.8,23-OCT-02 01:45:00
319827,W KING/X SE KITSAP,2002,High Wind,0.0,0.0,8000000.0,36.8,13-APR-02 22:00:00
321019,SOUTHERN WILLAMETTE VALLEY,2002,High Wind,0.0,4.0,6000000.0,36.8,07-FEB-02 16:15:00
317013,SEATTLE METROPOLITAN AREA,2002,High Wind,0.0,1.0,3300000.0,36.8,27-DEC-02 06:00:00
323832,UPPER SNAKE RIVER PLAIN,2002,High Wind,0.0,0.0,3000000.0,36.8,23-APR-02 07:00:00
331531,X NW KANE/XS XE IRON/N W WASHINGTON/NW WC GARFIELD/PIUTE/W WAYNE/SEVIER T C/X E MILLARD/S SANPETE T SC/X SE JUAB/P X NW EMERY/X E BEAVER,2002,High Wind,0.0,10.0,2000000.0,36.8,15-APR-02 10:00:00
323712,UPPER SNAKE HIGHLANDS,2002,High Wind,0.0,0.0,1500000.0,36.8,23-APR-02 07:00:00
320695,MAHONING,2002,High Wind,0.0,0.0,1250000.0,36.8,09-MAR-02 14:30:00
330282,KODIAK PENINSULA,2002,High Wind,0.0,0.0,1000000.0,36.8,05-NOV-02 14:00:00
320955,ERIE,2002,High Wind,0.0,0.0,1000000.0,36.8,01-FEB-02 11:30:00
317430,SAN FRANCISCO,2002,High Wind,0.0,0.0,1000000.0,36.8,07-NOV-02 16:54:00
330890,WALTON,2002,Other,0.0,0.0,4150000.0000000005,36.8,25-SEP-02 18:00:00
330891,BAY,2002,Other,0.0,0.0,4000000.0,36.8,25-SEP-02 18:00:00
331459,GULF,2002,Other,0.0,0.0,1000000.0,36.8,25-SEP-02 18:00:00
330657,E CENTRAL S.J. VALLEY,2002,Other,0.0,0.0,1000000.0,36.8,14-NOV-02 00:00:00
318396,KERN CTY MTNS,2002,Other,10.0,15.0,750000.0,36.8,03-JAN-02 09:13:00
331478,FRANKLIN,2002,Other,0.0,0.0,500000.0,36.8,25-SEP-02 18:00:00
316550,C W BOX ELDER/C W XE TOOLE/X W SALT LAKE/X NW UTAH,2002,Other,30.0,3.0,500000.0,36.8,03-FEB-02 23:00:00
317519,SAN DIEGO,2002,Other,0.0,0.0,500000.0,36.8,19-DEC-02 06:00:00
318456,E CENTRAL SJ VALLEY,2002,Other,0.0,40.0,450000.0,36.8,05-FEB-02 02:53:00
331428,WAKULLA,2002,Other,0.0,0.0,250000.0,36.8,25-SEP-02 18:00:00
328669,TULARE,2002,Wildfire,0.0,0.0,45700000.0,36.8,01-AUG-02 00:00:00
319690,SAN DIEGO,2002,Wildfire,0.0,19.0,16000000.0,36.8,10-FEB-02 11:11:00
328178,LOS ANGELES,2002,Wildfire,0.0,14.0,15300000.0,36.8,22-SEP-02 06:00:00
329405,TULARE,2002,Wildfire,0.0,0.0,14300000.0,36.8,21-JUL-02 13:15:00
328179,LOS ANGELES,2002,Wildfire,0.0,14.0,12700000.0,36.8,01-SEP-02 12:35:00
325538,RIO GRANDE,2002,Wildfire,0.0,0.0,11000000.0,36.8,01-JUL-02 00:01:00
327141,RIO GRANDE,2002,Wildfire,0.0,0.0,11000000.0,36.8,19-JUN-02 15:00:00
325353,SAN DIEGO,2002,Wildfire,0.0,38.0,10000000.0,36.8,01-AUG-02 00:00:00
329118,LA PLATA,2002,Wildfire,0.0,0.0,8000000.0,36.8,01-JUL-02 00:00:00
325539,TELLER,2002,Wildfire,0.0,2.0,6000000.0,36.8,01-JUL-02 00:01:00
317257,TALBOT,2002,Drought,0.0,0.0,0.0,36.8,01-NOV-02 00:00:00
325107,LEHIGH,2002,Drought,0.0,0.0,0.0,36.8,01-JUL-02 00:00:00
326566,SUSSEX,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326565,SOMERSET,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326564,SALEM,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326563,MORRIS,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326562,MIDDLESEX,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326561,MERCER,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326560,WESTERN ATLANTIC,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
326559,WARREN,2002,Drought,0.0,0.0,0.0,36.8,01-MAY-02 00:00:00
317349,MADISON,2002,Heat,0.0,0.0,0.0,36.8,06-OCT-02 16:00:00
319680,MONTGOMERY,2002,Heat,0.0,0.0,0.0,36.8,16-MAR-02 16:00:00
319360,WARREN,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319357,MORRIS,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319324,WESTERN MONMOUTH,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319303,EASTERN MONMOUTH,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319302,WESTERN CAPE MAY,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319293,WESTERN OCEAN,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319279,CARBON,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
319263,BURLINGTON,2002,Heat,0.0,0.0,0.0,36.8,27-JAN-02 12:00:00
317772,LOWER PLAQUEMINES,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317844,LIVINGSTON,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317963,LOWER ST. BERNARD,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317849,UPPER LAFOURCHE,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317848,UPPER PLAQUEMINES,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317847,UPPER ST. BERNARD,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317846,UPPER TERREBONNE,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317845,ASCENSION,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317802,ST. CHARLES,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317961,ORLEANS,2002,Tropical Storm,0.0,0.0,6390000.0,36.8,25-SEP-02 10:00:00
317080,GUAM,2002,Hurricane,10.0,300.0,125000000.0,36.8,08-DEC-02 08:00:00
330690,LAFAYETTE,2002,Hurricane,0.0,0.0,80000000.0,36.8,03-OCT-02 07:00:00
330407,VERMILION,2002,Hurricane,0.0,0.0,60000000.0,36.8,03-OCT-02 07:00:00
330617,RAPIDES,2002,Hurricane,0.0,0.0,50000000.0,36.8,03-OCT-02 07:00:00
317081,ROTA,2002,Hurricane,0.0,10.0,50000000.0,36.8,08-DEC-02 08:00:00
320750,MICRONESIA,2002,Hurricane,10.0,0.0,50000000.0,36.8,01-MAR-02 00:00:00
330699,ACADIA,2002,Hurricane,0.0,2.0,50000000.0,36.8,03-OCT-02 07:00:00
330614,ST. MARY,2002,Hurricane,0.0,0.0,25000000.0,36.8,03-OCT-02 07:00:00
330437,IBERIA,2002,Hurricane,0.0,0.0,25000000.0,36.8,03-OCT-02 07:00:00
330591,JEFFERSON DAVIS,2002,Hurricane,0.0,0.0,20000000.0,36.8,03-OCT-02 07:00:00
341532,CLEVELAND,2003,Tornado,0.0,45.0,210000000.0,36.3,08-MAY-03 16:10:00
341585,OKLAHOMA,2003,Tornado,0.0,89.0,160000000.0,36.3,08-MAY-03 16:15:00
334039,PALM BEACH,2003,Tornado,0.0,28.0,80000000.0,36.3,07-AUG-03 16:30:00
342271,CLAY,2003,Tornado,0.0,0.0,60000000.0,36.3,04-MAY-03 15:59:00
342558,DYER,2003,Tornado,0.0,10.0,50000000.0,36.3,04-MAY-03 22:00:00
338044,RANKIN,2003,Tornado,0.0,6.0,50000000.0,36.3,24-APR-03 20:53:00
343322,MCKEAN,2003,Tornado,0.0,0.0,45700000.0,36.3,21-JUL-03 14:15:00
339896,CEDAR,2003,Tornado,30.0,37.0,40000000.0,36.3,04-MAY-03 17:00:00
340044,PLATTE,2003,Tornado,0.0,0.0,32000000.0,36.3,04-MAY-03 15:35:00
340088,CLAY,2003,Tornado,0.0,13.0,31000000.0,36.3,04-MAY-03 15:45:00
339203,FRANKLIN,2003,Hail,0.0,0.0,80000000.0,36.3,20-APR-03 19:10:00
339343,DELAWARE,2003,Hail,0.0,0.0,65000000.0,36.3,20-APR-03 19:13:00
342724,CAMERON,2003,Hail,0.0,5.0,50000000.0,36.3,08-APR-03 08:25:00
347415,WASHINGTON,2003,Hail,0.0,0.0,50000000.0,36.3,13-JUL-03 05:20:00
332168,TULSA,2003,Hail,0.0,0.0,20000000.0,36.3,18-NOV-03 09:50:00
338991,MCCRACKEN,2003,Hail,0.0,1.0,20000000.0,36.3,04-MAY-03 10:58:00
343832,CAMPBELL,2003,Hail,0.0,0.0,17000000.0,36.3,21-JUN-03 13:09:00
340125,LEE,2003,Hail,0.0,0.0,15000000.0,36.3,08-MAY-03 19:34:00
339468,HENDERSON,2003,Hail,0.0,0.0,10000000.0,36.3,08-MAY-03 20:02:00
344380,TOM GREEN,2003,Hail,0.0,0.0,10000000.0,36.3,01-JUN-03 16:52:00
343501,HENRY,2003,Thunderstorm,0.0,0.0,50000000.0,36.3,21-JUL-03 00:00:00
333032,SHELBY,2003,Thunderstorm,10.0,3.0,40000000.0,36.3,22-JUL-03 05:45:00
340209,WEBB,2003,Thunderstorm,0.0,0.0,33000000.0,36.3,02-JUN-03 20:40:00
339834,CALDWELL,2003,Thunderstorm,0.0,0.0,13000000.0,36.3,02-JUN-03 16:00:00
343500,MERCER,2003,Thunderstorm,0.0,0.0,10000000.0,36.3,20-JUL-03 23:34:00
340955,SEWARD,2003,Thunderstorm,0.0,0.0,8000000.0,36.3,28-JUN-03 19:40:00
339833,HAYS,2003,Thunderstorm,0.0,0.0,7000000.0,36.3,02-JUN-03 15:45:00
341341,RENVILLE,2003,Thunderstorm,0.0,0.0,6000000.0,36.3,24-JUN-03 20:25:00
346265,WINNEBAGO,2003,Thunderstorm,0.0,0.0,5000000.0,36.3,05-JUL-03 03:10:00
346379,COOK,2003,Thunderstorm,0.0,0.0,5000000.0,36.3,05-JUL-03 04:20:00
339230,OAKLAND,2003,Winter Storm,10.0,2.0,100000000.0,36.3,03-APR-03 22:00:00
339231,MACOMB,2003,Winter Storm,0.0,0.0,50000000.0,36.3,03-APR-03 22:00:00
337426,NEW YORK (MANHATTAN),2003,Winter Storm,0.0,0.0,20000000.0,36.3,17-FEB-03 02:00:00
336750,FAYETTE,2003,Winter Storm,0.0,0.0,18000000.0,36.3,15-FEB-03 19:00:00
337154,ELBERT / C & E DOUGLAS COUNTIES ABOVE 6000 FEET,2003,Winter Storm,0.0,0.0,15500000.0,36.3,17-MAR-03 22:00:00
337148,LARIMER & BOULDER COUNTIES BETWEEN 6000 & 9000 FEET,2003,Winter Storm,0.0,0.0,15500000.0,36.3,17-MAR-03 18:00:00
337153,LARIMER COUNTY BELOW 6000 FEET / NW WELD COUNTY,2003,Winter Storm,0.0,0.0,15500000.0,36.3,17-MAR-03 22:00:00
337152,BOULDER & JEFFERSON COUNTIES BELOW 6000 FEET / W BROOMFIELD COUNTY,2003,Winter Storm,0.0,0.0,15500000.0,36.3,17-MAR-03 22:00:00
337151,N DOUGLAS COUNTY BELOW 6000 FEET / DENVER / W ADAMS & ARAPAHOE COUNTIES / E BROOMFIELD COUNTY,2003,Winter Storm,0.0,2.0,15500000.0,36.3,17-MAR-03 22:00:00
337149,JEFFERSON & W DOUGLAS COUNTIES ABOVE 6000 FEET / GILPIN / CLEAR CREEK / NE PARK COUNTIES BELOW 9000 FEET,2003,Winter Storm,0.0,0.0,15500000.0,36.3,17-MAR-03 18:00:00
341671,JEFFERSON,2003,Flood,0.0,0.0,1000000000.0,36.3,07-MAY-03 15:45:00
